Line,Vessel,DepPort,DepHour,ArrPort,ArrHour,Capacity,Cost
Blue Line,WAIT,GB TEE,425,GB TEE,435,10000,0.0
Blue Line,WAIT,IS REY,431,IS REY,492,10000,0.0
Blue Line,WAIT,GB TEE,435,GB TEE,590,10000,0.0
Blue Line,WAIT,IS REY,492,IS REY,534,10000,0.0
Blue Line,WAIT,NL RTM,514,NL RTM,570,10000,0.0
Blue Line,WAIT,IS REY,534,IS REY,572,10000,0.0
Blue Line,WAIT,IS GRT,536,IS GRT,570,10000,0.0
Blue Line,WAIT,IS GRT,570,IS GRT,704,10000,0.0
Blue Line,WAIT,IS REY,572,IS REY,596,10000,0.0
Blue Line,WAIT,GB TEE,590,GB TEE,597,10000,0.0
Blue Line,WAIT,IS REY,596,IS REY,661,10000,0.0
Blue Line,WAIT,IS REY,661,IS REY,702,10000,0.0
Blue Line,WAIT,IS REY,702,IS REY,740,10000,0.0
Blue Line,WAIT,IS GRT,704,IS GRT,738,10000,0.0
Blue Line,WAIT,IS REY,740,IS REY,762,10000,0.0
Green Line,AVA,US PWM,136,CA HAL,175,40,1.0
Green Line,AVA,CA HAL,184,IS REY,328,40,1.0
Green Line,AVA,IS REY,394,US PWM,597,1,1.0
Green Line,AVA,US PWM,636,CA HAL,662,40,1.0
Green Line,AVA,CA HAL,669,CA NWP,705,40,1.0
Green Line,AVA,CA NWP,730,IS REY,924,40,1.0
Green Line,BAK,IS REY,74,US PWM,295,50,1.0
Green Line,BAK,US PWM,350,CA HAL,378,50,1.0
Green Line,BAK,CA HAL,387,CA NWP,419,50,1.0
Green Line,BAK,CA NWP,427,IS REY,590,4,1.0
Green Line,VIV,CA NWP,18,IS REY,145,60,1.0
Green Line,VIV,IS REY,246,US PWM,424,60,1.0
Green Line,VIV,US PWM,471,CA HAL,530,60,1.0
Green Line,VIV,CA HAL,558,CA NWP,636,42,1.0
Green Line,VIV,CA NWP,644,IS REY,749,60,1.0
Green Line,WAIT,US PWM,0,US PWM,136,10000,0.0
Green Line,WAIT,CA HAL,0,CA HAL,184,10000,0.0
Green Line,WAIT,IS REY,0,IS REY,74,10000,0.0
Green Line,WAIT,CA NWP,0,CA NWP,18,10000,0.0
Green Line,WAIT,CA NWP,7,CA NWP,18,10000,0.0
Green Line,WAIT,CA NWP,18,CA NWP,419,10000,0.0
Green Line,WAIT,IS REY,24,IS REY,30,10000,0.0
Green Line,WAIT,IS REY,30,IS REY,46,10000,0.0
Green Line,WAIT,IS REY,46,IS REY,74,10000,0.0
Green Line,WAIT,IS REY,74,IS REY,145,10000,0.0
Green Line,WAIT,US PWM,93,US PWM,136,10000,0.0
Green Line,WAIT,US PWM,136,US PWM,295,10000,0.0
Green Line,WAIT,IS REY,145,IS REY,246,10000,0.0
Green Line,WAIT,CA HAL,175,CA HAL,184,10000,0.0
Green Line,WAIT,CA HAL,184,CA HAL,378,10000,0.0
Green Line,WAIT,IS REY,246,IS REY,328,10000,0.0
Green Line,WAIT,US PWM,295,US PWM,350,10000,0.0
Green Line,WAIT,IS REY,328,IS REY,394,10000,0.0
Green Line,WAIT,US PWM,350,US PWM,424,10000,0.0
Green Line,WAIT,CA HAL,378,CA HAL,387,10000,0.0
Green Line,WAIT,CA HAL,387,CA HAL,530,10000,0.0
Green Line,WAIT,IS REY,394,IS REY,395,10000,0.0
Green Line,WAIT,IS REY,395,IS REY,590,10000,0.0
Green Line,WAIT,CA NWP,419,CA NWP,427,10000,0.0
Green Line,WAIT,US PWM,424,US PWM,471,10000,0.0
Green Line,WAIT,CA NWP,427,CA NWP,636,10000,0.0
Green Line,WAIT,US PWM,471,US PWM,597,10000,0.0
Green Line,WAIT,CA HAL,530,CA HAL,558,10000,0.0
Green Line,WAIT,CA HAL,558,CA HAL,662,10000,0.0
Green Line,WAIT,IS REY,590,IS REY,622,10000,0.0
Green Line,WAIT,US PWM,597,US PWM,636,10000,0.0
Green Line,WAIT,IS REY,622,IS REY,749,10000,0.0
Green Line,WAIT,CA NWP,636,CA NWP,644,10000,0.0
Green Line,WAIT,CA NWP,644,CA NWP,705,10000,0.0
Green Line,WAIT,CA HAL,662,CA HAL,669,10000,0.0
Green Line,WAIT,CA NWP,705,CA NWP,730,10000,0.0
Green Line,WAIT,IS REY,749,IS REY,852,10000,0.0
Green Line,WAIT,IS REY,852,IS REY,924,10000,0.0
Green Line,WAIT,IS REY,924,IS REY,936,10000,0.0
Red Line,BRU,DE BRV,28,SE HEL,57,130,1.0
Red Line,BRU,SE HEL,71,DK AAR,78,130,1.0
Red Line,BRU,DK AAR,94,IS REY,174,130,1.0
Red Line,BRU,IS REY,191,GL GOH,267,130,1.0
Red Line,BRU,GL GOH,285,IS REY,377,130,1.0
Red Line,BRU,IS REY,410,IS RFJ,438,130,1.0
Red Line,BRU,IS RFJ,443,FO THO,463,130,1.0
Red Line,BRU,FO THO,472,DE BRV,519,24,1.0
Red Line,BRU,DE BRV,531,SE HEL,560,130,1.0
Red Line,BRU,SE HEL,575,DK AAR,581,130,1.0
Red Line,BRU,DK AAR,599,IS REY,679,130,1.0
Red Line,BRU,IS REY,694,GL GOH,774,130,1.0
Red Line,BRU,GL GOH,799,IS REY,868,130,1.0
Red Line,DET,IS REY,68,IS RFJ,91,140,1.0
Red Line,DET,IS RFJ,98,FO THO,116,140,1.0
Red Line,DET,FO THO,123,DE BRV,174,140,1.0
Red Line,DET,DE BRV,191,SE HEL,222,140,1.0
Red Line,DET,SE HEL,239,DK AAR,245,140,1.0
Red Line,DET,DK AAR,263,FO THO,307,140,1.0
Red Line,DET,FO THO,313,IS REY,344,140,1.0
Red Line,DET,IS REY,362,GL GOH,425,140,1.0
Red Line,DET,GL GOH,445,FO THO,650,140,1.0
Red Line,TUK,IS REY,88,GL GOH,175,140,1.0
Red Line,TUK,GL GOH,194,IS REY,266,140,1.0
Red Line,TUK,IS REY,280,DE BRV,352,140,1.0
Red Line,TUK,DE BRV,372,SE HEL,401,140,1.0
Red Line,TUK,SE HEL,410,DK AAR,416,140,1.0
Red Line,TUK,DK AAR,433,FO THO,473,140,1.0
Red Line,TUK,FO THO,478,IS REY,511,140,1.0
Red Line,TUK,IS REY,527,GL GOH,604,140,1.0
Red Line,TUK,GL GOH,624,IS REY,703,140,1.0
Red Line,WAIT,DE BRV,0,DE BRV,28,10000,0.0
Red Line,WAIT,SE HEL,0,SE HEL,71,10000,0.0
Red Line,WAIT,DK AAR,0,DK AAR,94,10000,0.0
Red Line,WAIT,IS REY,0,IS REY,68,10000,0.0
Red Line,WAIT,GL GOH,0,GL GOH,194,10000,0.0
Red Line,WAIT,IS RFJ,0,IS RFJ,98,10000,0.0
Red Line,WAIT,FO THO,0,FO THO,123,10000,0.0
Red Line,WAIT,DE BRV,12,DE BRV,28,10000,0.0
Red Line,WAIT,DE BRV,28,DE BRV,174,10000,0.0
Red Line,WAIT,IS REY,32,IS REY,68,10000,0.0
Red Line,WAIT,SE HEL,57,SE HEL,71,10000,0.0
Red Line,WAIT,IS REY,68,IS REY,69,10000,0.0
Red Line,WAIT,IS REY,69,IS REY,88,10000,0.0
Red Line,WAIT,SE HEL,71,SE HEL,222,10000,0.0
Red Line,WAIT,DK AAR,78,DK AAR,94,10000,0.0
Red Line,WAIT,IS REY,88,IS REY,174,10000,0.0
Red Line,WAIT,IS RFJ,91,IS RFJ,98,10000,0.0
Red Line,WAIT,DK AAR,94,DK AAR,245,10000,0.0
Red Line,WAIT,IS RFJ,98,IS RFJ,438,10000,0.0
Red Line,WAIT,FO THO,116,FO THO,123,10000,0.0
Red Line,WAIT,FO THO,123,FO THO,307,10000,0.0
Red Line,WAIT,IS REY,174,IS REY,191,10000,0.0
Red Line,WAIT,DE BRV,174,DE BRV,191,10000,0.0
Red Line,WAIT,GL GOH,175,GL GOH,194,10000,0.0
Red Line,WAIT,IS REY,191,IS REY,266,10000,0.0
Red Line,WAIT,DE BRV,191,DE BRV,352,10000,0.0
Red Line,WAIT,GL GOH,194,GL GOH,267,10000,0.0
Red Line,WAIT,SE HEL,222,SE HEL,239,10000,0.0
Red Line,WAIT,SE HEL,239,SE HEL,401,10000,0.0
Red Line,WAIT,DK AAR,245,DK AAR,263,10000,0.0
Red Line,WAIT,DK AAR,263,DK AAR,416,10000,0.0
Red Line,WAIT,IS REY,266,IS REY,267,10000,0.0
Red Line,WAIT,IS REY,267,IS REY,280,10000,0.0
Red Line,WAIT,GL GOH,267,GL GOH,285,10000,0.0
Red Line,WAIT,IS REY,280,IS REY,344,10000,0.0
Red Line,WAIT,GL GOH,285,GL GOH,425,10000,0.0
Red Line,WAIT,FO THO,307,FO THO,313,10000,0.0
Red Line,WAIT,FO THO,313,FO THO,463,10000,0.0
Red Line,WAIT,IS REY,344,IS REY,362,10000,0.0
Red Line,WAIT,DE BRV,352,DE BRV,372,10000,0.0
Red Line,WAIT,IS REY,362,IS REY,377,10000,0.0
Red Line,WAIT,DE BRV,372,DE BRV,519,10000,0.0
Red Line,WAIT,IS REY,377,IS REY,399,10000,0.0
Red Line,WAIT,IS REY,399,IS REY,410,10000,0.0
Red Line,WAIT,SE HEL,401,SE HEL,410,10000,0.0
Red Line,WAIT,IS REY,410,IS REY,511,10000,0.0
Red Line,WAIT,SE HEL,410,SE HEL,560,10000,0.0
Red Line,WAIT,DK AAR,416,DK AAR,433,10000,0.0
Red Line,WAIT,GL GOH,425,GL GOH,445,10000,0.0
Red Line,WAIT,DK AAR,433,DK AAR,581,10000,0.0
Red Line,WAIT,IS RFJ,438,IS RFJ,443,10000,0.0
Red Line,WAIT,GL GOH,445,GL GOH,604,10000,0.0
Red Line,WAIT,FO THO,463,FO THO,472,10000,0.0
Red Line,WAIT,FO THO,472,FO THO,473,10000,0.0
Red Line,WAIT,FO THO,473,FO THO,478,10000,0.0
Red Line,WAIT,FO THO,478,FO THO,650,10000,0.0
Red Line,WAIT,IS REY,511,IS REY,527,10000,0.0
Red Line,WAIT,DE BRV,519,DE BRV,531,10000,0.0
Red Line,WAIT,IS REY,527,IS REY,679,10000,0.0
Red Line,WAIT,SE HEL,560,SE HEL,575,10000,0.0
Red Line,WAIT,DK AAR,581,DK AAR,599,10000,0.0
Red Line,WAIT,GL GOH,604,GL GOH,624,10000,0.0
Red Line,WAIT,GL GOH,624,GL GOH,774,10000,0.0
Red Line,WAIT,FO THO,650,FO THO,666,10000,0.0
Red Line,WAIT,IS REY,679,IS REY,694,10000,0.0
Red Line,WAIT,IS REY,694,IS REY,703,10000,0.0
Red Line,WAIT,IS REY,703,IS REY,734,10000,0.0
Red Line,WAIT,IS REY,734,IS REY,868,10000,0.0
Red Line,WAIT,GL GOH,774,GL GOH,799,10000,0.0
Red Line,WAIT,IS REY,868,IS REY,904,10000,0.0
TRANS,AVA->BRU,IS REY,328,IS REY,410,40,1.0
TRANS,AVA->BRU,IS REY,328,IS REY,694,40,1.0
TRANS,AVA->DET,IS REY,328,IS REY,362,40,1.0
TRANS,AVA->JOR,IS REY,328,IS REY,366,40,1.0
TRANS,AVA->JOR,IS REY,328,IS REY,431,40,1.0
TRANS,AVA->JOR,IS REY,328,IS REY,702,40,1.0
TRANS,AVA->SKO,IS REY,328,IS REY,399,40,1.0
TRANS,AVA->TUK,IS REY,328,IS REY,527,40,1.0
TRANS,AVA->VED,IS REY,328,IS REY,534,40,1.0
TRANS,BAK->BRU,IS REY,590,IS REY,694,50,1.0
TRANS,BAK->JOR,IS REY,590,IS REY,702,50,1.0
TRANS,BRU->AVA,IS REY,174,IS REY,394,40,1.0
TRANS,BRU->AVA,IS REY,377,IS REY,394,40,1.0
TRANS,BRU->JOR,IS REY,174,IS REY,366,110,1.0
TRANS,BRU->JOR,IS REY,174,IS REY,431,110,1.0
TRANS,BRU->JOR,IS REY,174,IS REY,702,110,1.0
TRANS,BRU->JOR,IS REY,377,IS REY,431,110,1.0
TRANS,BRU->JOR,IS REY,377,IS REY,702,110,1.0
TRANS,BRU->JOR,IS REY,679,IS REY,702,110,1.0
TRANS,BRU->LAG,DK AAR,78,DK AAR,111,50,1.0
TRANS,BRU->LAG,DK AAR,78,DK AAR,473,50,1.0
TRANS,BRU->LAG,IS REY,174,IS REY,257,50,1.0
TRANS,BRU->LAG,FO THO,463,FO THO,530,50,1.0
TRANS,BRU->SKO,DK AAR,78,DK AAR,279,50,1.0
TRANS,BRU->SKO,DK AAR,78,DK AAR,637,50,1.0
TRANS,BRU->SKO,IS REY,174,IS REY,399,50,1.0
TRANS,BRU->SKO,IS REY,377,IS REY,399,50,1.0
TRANS,BRU->SKO,FO THO,463,FO THO,484,50,1.0
TRANS,BRU->SKO,FO THO,463,FO THO,699,50,1.0
TRANS,BRU->SKO,DK AAR,581,DK AAR,637,50,1.0
TRANS,BRU->VED,IS REY,174,IS REY,198,100,1.0
TRANS,BRU->VED,IS REY,174,IS REY,266,100,1.0
TRANS,BRU->VED,IS REY,174,IS REY,534,100,1.0
TRANS,BRU->VED,IS REY,377,IS REY,534,100,1.0
TRANS,BRU->VIV,IS REY,174,IS REY,246,60,1.0
TRANS,DET->AVA,IS REY,344,IS REY,394,40,1.0
TRANS,DET->JOR,IS REY,344,IS REY,366,110,1.0
TRANS,DET->JOR,IS REY,344,IS REY,431,110,1.0
TRANS,DET->JOR,IS REY,344,IS REY,702,110,1.0
TRANS,DET->LAG,FO THO,116,FO THO,165,50,1.0
TRANS,DET->LAG,FO THO,116,FO THO,311,50,1.0
TRANS,DET->LAG,FO THO,116,FO THO,530,50,1.0
TRANS,DET->LAG,DK AAR,245,DK AAR,473,50,1.0
TRANS,DET->LAG,FO THO,307,FO THO,311,50,1.0
TRANS,DET->LAG,FO THO,307,FO THO,530,50,1.0
TRANS,DET->SKO,FO THO,116,FO THO,124,50,1.0
TRANS,DET->SKO,FO THO,116,FO THO,335,50,1.0
TRANS,DET->SKO,FO THO,116,FO THO,484,50,1.0
TRANS,DET->SKO,FO THO,116,FO THO,699,50,1.0
TRANS,DET->SKO,DK AAR,245,DK AAR,279,50,1.0
TRANS,DET->SKO,DK AAR,245,DK AAR,637,50,1.0
TRANS,DET->SKO,FO THO,307,FO THO,335,50,1.0
TRANS,DET->SKO,FO THO,307,FO THO,484,50,1.0
TRANS,DET->SKO,FO THO,307,FO THO,699,50,1.0
TRANS,DET->SKO,IS REY,344,IS REY,399,50,1.0
TRANS,DET->SKO,FO THO,650,FO THO,699,50,1.0
TRANS,DET->VED,IS REY,344,IS REY,534,100,1.0
TRANS,JOR->AVA,IS REY,68,IS REY,394,40,1.0
TRANS,JOR->AVA,IS REY,324,IS REY,394,40,1.0
TRANS,JOR->BAK,IS REY,68,IS REY,74,50,1.0
TRANS,JOR->BRU,IS REY,68,IS REY,191,110,1.0
TRANS,JOR->BRU,IS REY,68,IS REY,410,110,1.0
TRANS,JOR->BRU,IS REY,68,IS REY,694,110,1.0
TRANS,JOR->BRU,IS REY,324,IS REY,410,110,1.0
TRANS,JOR->BRU,IS REY,324,IS REY,694,110,1.0
TRANS,JOR->BRU,IS REY,404,IS REY,410,110,1.0
TRANS,JOR->BRU,IS REY,404,IS REY,694,110,1.0
TRANS,JOR->BRU,IS REY,661,IS REY,694,110,1.0
TRANS,JOR->DET,IS REY,68,IS REY,362,110,1.0
TRANS,JOR->DET,IS REY,324,IS REY,362,110,1.0
TRANS,JOR->LAG,IS REY,68,IS REY,257,50,1.0
TRANS,JOR->SKO,IS REY,68,IS REY,76,50,1.0
TRANS,JOR->SKO,IS REY,68,IS REY,399,50,1.0
TRANS,JOR->SKO,IS REY,324,IS REY,399,50,1.0
TRANS,JOR->TUK,IS REY,68,IS REY,88,110,1.0
TRANS,JOR->TUK,IS REY,68,IS REY,280,110,1.0
TRANS,JOR->TUK,IS REY,68,IS REY,527,110,1.0
TRANS,JOR->TUK,IS REY,324,IS REY,527,110,1.0
TRANS,JOR->TUK,IS REY,404,IS REY,527,110,1.0
TRANS,JOR->VIV,IS REY,68,IS REY,246,60,1.0
TRANS,LAG->AVA,IS REY,218,IS REY,394,40,1.0
TRANS,LAG->BRU,DK AAR,82,DK AAR,94,50,1.0
TRANS,LAG->BRU,DK AAR,82,DK AAR,599,50,1.0
TRANS,LAG->BRU,FO THO,159,FO THO,472,50,1.0
TRANS,LAG->BRU,IS REY,218,IS REY,410,50,1.0
TRANS,LAG->BRU,IS REY,218,IS REY,694,50,1.0
TRANS,LAG->BRU,FO THO,307,FO THO,472,50,1.0
TRANS,LAG->BRU,DK AAR,467,DK AAR,599,50,1.0
TRANS,LAG->BRU,IS REY,561,IS REY,694,50,1.0
TRANS,LAG->DET,DK AAR,82,DK AAR,263,50,1.0
TRANS,LAG->DET,FO THO,159,FO THO,313,50,1.0
TRANS,LAG->DET,IS REY,218,IS REY,362,50,1.0
TRANS,LAG->DET,FO THO,307,FO THO,313,50,1.0
TRANS,LAG->JOR,IS REY,218,IS REY,366,50,1.0
TRANS,LAG->JOR,IS REY,218,IS REY,431,50,1.0
TRANS,LAG->JOR,IS REY,218,IS REY,702,50,1.0
TRANS,LAG->JOR,IS REY,561,IS REY,702,50,1.0
TRANS,LAG->TUK,DK AAR,82,DK AAR,433,50,1.0
TRANS,LAG->TUK,FO THO,159,FO THO,478,50,1.0
TRANS,LAG->TUK,IS REY,218,IS REY,280,50,1.0
TRANS,LAG->TUK,IS REY,218,IS REY,527,50,1.0
TRANS,LAG->TUK,FO THO,307,FO THO,478,50,1.0
TRANS,LAG->VED,IS REY,218,IS REY,266,50,1.0
TRANS,LAG->VED,IS REY,218,IS REY,534,50,1.0
TRANS,LAG->VIV,IS REY,218,IS REY,246,50,1.0
TRANS,SKO->AVA,IS REY,37,IS REY,394,40,1.0
TRANS,SKO->AVA,IS REY,370,IS REY,394,40,1.0
TRANS,SKO->BAK,IS REY,37,IS REY,74,50,1.0
TRANS,SKO->BRU,IS REY,37,IS REY,191,50,1.0
TRANS,SKO->BRU,IS REY,37,IS REY,410,50,1.0
TRANS,SKO->BRU,IS REY,37,IS REY,694,50,1.0
TRANS,SKO->BRU,FO THO,122,FO THO,472,50,1.0
TRANS,SKO->BRU,DK AAR,270,DK AAR,599,50,1.0
TRANS,SKO->BRU,FO THO,330,FO THO,472,50,1.0
TRANS,SKO->BRU,IS REY,370,IS REY,410,50,1.0
TRANS,SKO->BRU,IS REY,370,IS REY,694,50,1.0
TRANS,SKO->DET,IS REY,37,IS REY,68,50,1.0
TRANS,SKO->DET,IS REY,37,IS REY,362,50,1.0
TRANS,SKO->DET,FO THO,122,FO THO,123,50,1.0
TRANS,SKO->DET,FO THO,122,FO THO,313,50,1.0
TRANS,SKO->JOR,IS REY,37,IS REY,96,50,1.0
TRANS,SKO->JOR,IS REY,37,IS REY,366,50,1.0
TRANS,SKO->JOR,IS REY,37,IS REY,431,50,1.0
TRANS,SKO->JOR,IS REY,37,IS REY,702,50,1.0
TRANS,SKO->JOR,IS REY,370,IS REY,431,50,1.0
TRANS,SKO->JOR,IS REY,370,IS REY,702,50,1.0
TRANS,SKO->TUK,IS REY,37,IS REY,88,50,1.0
TRANS,SKO->TUK,IS REY,37,IS REY,280,50,1.0
TRANS,SKO->TUK,IS REY,37,IS REY,527,50,1.0
TRANS,SKO->TUK,FO THO,122,FO THO,478,50,1.0
TRANS,SKO->TUK,DK AAR,270,DK AAR,433,50,1.0
TRANS,SKO->TUK,FO THO,330,FO THO,478,50,1.0
TRANS,SKO->TUK,IS REY,370,IS REY,527,50,1.0
TRANS,SKO->TUK,FO THO,475,FO THO,478,50,1.0
TRANS,SKO->VED,IS REY,37,IS REY,198,50,1.0
TRANS,SKO->VED,IS REY,37,IS REY,266,50,1.0
TRANS,SKO->VED,IS REY,37,IS REY,534,50,1.0
TRANS,SKO->VED,IS REY,370,IS REY,534,50,1.0
TRANS,SKO->VIV,IS REY,37,IS REY,246,50,1.0
TRANS,TUK->AVA,IS REY,266,IS REY,394,40,1.0
TRANS,TUK->JOR,IS REY,266,IS REY,366,110,1.0
TRANS,TUK->JOR,IS REY,266,IS REY,431,110,1.0
TRANS,TUK->JOR,IS REY,266,IS REY,702,110,1.0
TRANS,TUK->JOR,IS REY,511,IS REY,702,110,1.0
TRANS,TUK->LAG,DK AAR,416,DK AAR,473,50,1.0
TRANS,TUK->LAG,FO THO,473,FO THO,530,50,1.0
TRANS,TUK->SKO,IS REY,266,IS REY,399,50,1.0
TRANS,TUK->SKO,DK AAR,416,DK AAR,637,50,1.0
TRANS,TUK->SKO,FO THO,473,FO THO,484,50,1.0
TRANS,TUK->SKO,FO THO,473,FO THO,699,50,1.0
TRANS,TUK->VED,IS REY,266,IS REY,534,100,1.0
TRANS,TUK->VED,IS REY,511,IS REY,534,100,1.0
TRANS,VED->AVA,IS REY,153,IS REY,394,40,1.0
TRANS,VED->AVA,IS REY,248,IS REY,394,40,1.0
TRANS,VED->BRU,IS REY,153,IS REY,191,100,1.0
TRANS,VED->BRU,IS REY,153,IS REY,410,100,1.0
TRANS,VED->BRU,IS REY,153,IS REY,694,100,1.0
TRANS,VED->BRU,IS REY,248,IS REY,410,100,1.0
TRANS,VED->BRU,IS REY,248,IS REY,694,100,1.0
TRANS,VED->BRU,IS REY,492,IS REY,694,100,1.0
TRANS,VED->BRU,IS REY,572,IS REY,694,100,1.0
TRANS,VED->DET,IS REY,153,IS REY,362,100,1.0
TRANS,VED->DET,IS REY,248,IS REY,362,100,1.0
TRANS,VED->LAG,IS REY,153,IS REY,257,50,1.0
TRANS,VED->LAG,IS REY,248,IS REY,257,50,1.0
TRANS,VED->SKO,IS REY,153,IS REY,399,50,1.0
TRANS,VED->SKO,IS REY,248,IS REY,399,50,1.0
TRANS,VED->TUK,IS REY,153,IS REY,280,100,1.0
TRANS,VED->TUK,IS REY,153,IS REY,527,100,1.0
TRANS,VED->TUK,IS REY,248,IS REY,280,100,1.0
TRANS,VED->TUK,IS REY,248,IS REY,527,100,1.0
TRANS,VED->TUK,IS REY,492,IS REY,527,100,1.0
TRANS,VED->VIV,IS REY,153,IS REY,246,60,1.0
TRANS,VIV->BRU,IS REY,145,IS REY,191,60,1.0
TRANS,VIV->BRU,IS REY,145,IS REY,410,60,1.0
TRANS,VIV->BRU,IS REY,145,IS REY,694,60,1.0
TRANS,VIV->DET,IS REY,145,IS REY,362,60,1.0
TRANS,VIV->JOR,IS REY,145,IS REY,366,60,1.0
TRANS,VIV->JOR,IS REY,145,IS REY,431,60,1.0
TRANS,VIV->JOR,IS REY,145,IS REY,702,60,1.0
TRANS,VIV->LAG,IS REY,145,IS REY,257,50,1.0
TRANS,VIV->SKO,IS REY,145,IS REY,399,50,1.0
TRANS,VIV->TUK,IS REY,145,IS REY,280,60,1.0
TRANS,VIV->TUK,IS REY,145,IS REY,527,60,1.0
TRANS,VIV->VED,IS REY,145,IS REY,198,60,1.0
TRANS,VIV->VED,IS REY,145,IS REY,266,60,1.0
TRANS,VIV->VED,IS REY,145,IS REY,534,60,1.0
Yellow Line,LAG,GB IMM,16,NO FRK,55,50,1.0
Yellow Line,LAG,NO FRK,64,DK AAR,82,50,1.0
Yellow Line,LAG,DK AAR,111,FO THO,159,50,1.0
Yellow Line,LAG,FO THO,165,IS REY,218,50,1.0
Yellow Line,LAG,IS REY,257,FO THO,307,50,1.0
Yellow Line,LAG,FO THO,311,GB IMM,394,25,1.0
Yellow Line,LAG,GB IMM,404,NO FRK,443,50,1.0
Yellow Line,LAG,NO FRK,450,DK AAR,467,50,1.0
Yellow Line,LAG,DK AAR,473,FO THO,524,50,1.0
Yellow Line,LAG,FO THO,530,IS REY,561,50,1.0
Yellow Line,SKO,FO THO,7,IS REY,37,50,1.0
Yellow Line,SKO,IS REY,76,IS VES,91,50,1.0
Yellow Line,SKO,IS VES,95,FO THO,122,50,1.0
Yellow Line,SKO,FO THO,124,GB IMM,168,50,1.0
Yellow Line,SKO,GB IMM,175,PL SWI,231,50,1.0
Yellow Line,SKO,PL SWI,254,DK AAR,270,50,1.0
Yellow Line,SKO,DK AAR,279,FO THO,330,50,1.0
Yellow Line,SKO,FO THO,335,IS REY,370,50,1.0
Yellow Line,SKO,IS REY,399,IS VES,425,50,1.0
Yellow Line,SKO,IS VES,433,FO THO,475,50,1.0
Yellow Line,SKO,FO THO,484,GB IMM,526,50,1.0
Yellow Line,SKO,GB IMM,532,PL SWI,582,50,1.0
Yellow Line,SKO,PL SWI,608,DK AAR,626,50,1.0
Yellow Line,SKO,DK AAR,637,FO THO,694,50,1.0
Yellow Line,SKO,FO THO,699,IS REY,736,50,1.0
